"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
2241,11,613.68233,4037.9866,113.75089,1096.57767,0,3.16228
2242,11,616.66182,5234.177,110.26716,1415.92894,0,3.16228
2243,11,627.73079,5487.77002,111.99907,1206.02586,0,3.16228
2244,11,612.28354,5551.22959,107.33051,1914.02832,0,3.16228
2245,11,766.51753,326.95979,109.44549,1661.33172,0,3.16228
2246,11,799.81107,1135.12612,106.33317,1354.49647,0,3.16228
2247,11,726.39538,2128.53356,112.70768,2327.50426,0,3.16228
2248,11,833.38445,3546.75118,108.8182,1144.87001,0,3.16228
2249,11,840.28157,4454.55683,110.12935,1604.68329,0,3.16228
2250,11,819.48101,5445.11863,110.56096,2762.2612,0,3.16228
2251,11,902.47153,22.02016,109.41438,1308.80501,0,3.16228
2252,11,908.2357,1248.22441,111.30887,1375.49808,0,3.16228
2253,11,947.14877,6224.12053,107.23,2539.28434,0,3.16228
2254,11,1091.84569,200.5269,109.48157,1928.37737,0,3.16228
2255,11,1097.51461,429.9892,109.25856,2161.49548,0,3.16228
2256,11,1020.50609,2649.24494,113.72339,1529.28654,0,3.16228
2257,11,1079.46236,5021.84196,107.70588,2194.71583,0,3.16228
2258,11,1056.11579,5608.49335,108.35476,1634.97814,0,3.16228
2259,11,1081.90375,6298.49836,108.91638,1888.09802,0,3.16228
2260,11,1161.47107,203.94644,106.65395,1819.40144,0,3.16228
2261,11,1157.25016,288.96277,112.50793,1716.74622,0,3.16228
2262,11,1162.6933,4890.43639,108.80529,2281.29691,0,3.16228
2263,11,1191.08521,4995.97571,111.662,1732.06473,0,3.16228
2264,11,1145.87393,5231.984,111.64932,1457.31412,0,3.16228
2265,11,1247.50378,226.96107,108.33336,1567.81162,0,3.16228
2266,11,1248.63564,1186.71045,107.45272,1210.1867,0,3.16228
2267,11,1255.13482,3121.86876,111.42488,1888.06992,0,3.16228
2268,11,1204.30891,4018.22158,113.92511,1117.11187,0,3.16228
2269,11,1228.5136,6263.35052,106.88437,1054.46229,0,3.16228
2270,11,1219.8955,6393.69655,107.04609,1886.87812,0,3.16228
2271,11,1362.30885,335.02027,113.4169,2847.54502,0,3.16228
2272,11,1309.7745,542.5902,107.58794,1096.09657,0,3.16228
2273,11,1332.29829,857.13413,108.36559,2272.37912,0,3.16228
2274,11,1357.94953,3416.80934,106.95344,2594.11472,0,3.16228
2275,11,1397.19879,3572.732,109.10569,1287.27995,0,3.16228
2276,11,1393.95389,3906.83556,109.62169,2788.58086,0,3.16228
2277,11,1369.1618,3994.16916,114.0019,1335.72088,0,3.16228
2278,11,1346.13435,4602.10309,111.55296,2689.81093,0,3.16228
2279,11,1361.69462,4775.56014,113.24606,2040.31988,0,3.16228
2280,11,1338.7649,5498.71123,112.95108,1385.74112,0,3.16228
2281,11,1377.61598,6242.97642,108.79664,2977.8701,0,3.16228
2282,11,1420.82415,959.5762,114.31567,2794.75435,0,3.16228
2283,11,1411.03084,918.47945,114.0498,2152.75931,0,3.16228
2284,11,1448.05491,2772.6597,111.12152,1544.42137,0,3.16228
2285,11,1532.59392,323.42374,109.38352,1331.26551,0,3.16228
2286,11,1531.1918,1384.24213,107.86544,2469.51206,0,3.16228
2287,11,1536.48628,2581.63869,111.13541,2394.94074,0,3.16228
2288,11,1591.68144,2631.14078,110.687,1759.41701,0,3.16228
2289,11,1559.74472,3683.76317,112.27304,2475.02241,0,3.16228
2290,11,1565.48032,4752.17218,109.09129,1097.94342,0,3.16228
2291,11,1500.38197,4986.49509,108.57289,1482.36453,0,3.16228
2292,11,1518.67459,6301.85985,109.40345,1148.39692,0,3.16228
2293,11,1624.75845,838.15677,114.50846,1724.43824,0,3.16228
2294,11,1653.39503,4150.33873,112.50918,2811.1001,0,3.16228
2295,11,1675.04393,6256.76562,112.45819,2822.12763,0,3.16228
2296,11,1710.85851,1996.97716,109.44403,2839.26251,0,3.16228
2297,11,1755.58404,2753.936,107.55821,1531.1185,0,3.16228
2298,11,1725.04168,3477.16686,113.94435,1966.30707,0,3.16228
2299,11,1787.3582,6098.31622,111.69102,1707.02394,0,3.16228
2300,11,1896.1418,4807.00564,107.08139,2538.22483,0,3.16228
2301,11,1848.13472,5169.75241,111.25476,1632.47256,0,3.16228
2302,11,1890.32994,5271.79298,106.41919,2261.43371,0,3.16228
2303,11,1877.77839,5594.92901,109.87061,2188.49178,0,3.16228
2304,11,1932.17531,732.51081,106.76027,1697.03882,0,3.16228
2305,11,1960.09902,2417.90316,106.16998,2392.18008,0,3.16228
2306,11,1907.73432,5124.57753,106.98296,1301.34347,0,3.16228
2307,11,2082.17561,2607.24586,111.00103,2902.67972,0,3.16228
2308,11,2052.18693,2958.10754,110.71696,1397.97622,0,3.16228
2309,11,2029.01624,3866.02987,114.2295,1909.54544,0,3.16228
2310,11,2110.44725,985.2135,113.54178,2316.04468,0,3.16228
2311,11,2177.29122,1305.06664,109.64236,2406.84616,0,3.16228
2312,11,2163.21227,2608.25529,111.55801,2209.89211,0,3.16228
2313,11,2135.04101,4043.97633,112.97584,1258.34741,0,3.16228
2314,11,2171.0175,5235.34042,108.82076,1542.22313,0,3.16228
2315,11,2262.1588,5426.93684,108.75646,1788.24558,0,3.16228
2316,11,2315.11672,809.70782,112.32493,1935.91157,0,3.16228
2317,11,2393.52395,2931.39929,108.94433,1507.66065,0,3.16228
2318,11,2385.10222,5019.76392,109.30232,2121.18658,0,3.16228
2319,11,2486.14516,1062.03824,107.99198,2333.27999,0,3.16228
2320,11,2498.32424,2525.90041,108.00102,1047.34371,0,3.16228
2321,11,2421.95124,2944.63334,106.95403,1901.43556,0,3.16228
2322,11,2455.1095,3480.29754,108.05464,1625.09142,0,3.16228
2323,11,2553.73219,1624.40961,109.21679,2489.14722,0,3.16228
2324,11,2555.5814,3089.64234,114.11526,2618.19941,0,3.16228
2325,11,2606.85281,4525.75197,113.37624,1426.75544,0,3.16228
2326,11,2659.51746,4529.19401,106.84739,1060.89808,0,3.16228
2327,11,2684.59583,6393.26295,111.25278,1555.03152,0,3.16228
2328,11,2767.0397,2778.24341,114.04791,1529.10114,0,3.16228
2329,11,2776.92627,5697.90439,112.62785,2578.03326,0,3.16228
2330,11,2836.66164,508.88571,107.5642,2343.12115,0,3.16228
2331,11,2869.35681,2059.67404,114.58109,1599.1188,0,3.16228
2332,11,2865.11693,3225.66293,112.15077,2009.52819,0,3.16228
2333,11,2919.88602,1149.74679,110.34289,2222.96963,0,3.16228
2334,11,2918.68292,2098.18032,106.38456,1801.30893,0,3.16228
2335,11,2961.66787,3667.24235,107.6798,1797.32006,0,3.16228
2336,11,3088.73448,460.36711,111.04794,1146.82917,0,3.16228
2337,11,3092.62488,2564.86285,106.70707,2581.87815,0,3.16228
2338,11,3084.94274,5182.39263,114.01541,1039.74771,0,3.16228
2339,11,3015.41307,5561.0582,111.74374,1024.68249,0,3.16228
2340,11,3143.26632,217.52791,112.14649,1555.45431,0,3.16228
2341,11,3194.31657,2047.34629,110.03486,1608.90069,0,3.16228
2342,11,3114.37516,2225.27013,114.37823,2252.04842,0,3.16228
2343,11,3118.99338,2519.23448,110.04632,1445.60396,0,3.16228
2344,11,3142.0385,4394.5696,113.55648,2496.06714,0,3.16228
2345,11,3107.84187,6156.21623,112.64841,1494.19068,0,3.16228
2346,11,3224.01144,150.1856,106.52796,1226.44014,0,3.16228
2347,11,3243.05966,1368.91742,112.00378,1160.09237,0,3.16228
2348,11,3275.40342,5077.39239,111.28966,2401.13914,0,3.16228
2349,11,3395.18657,302.64317,109.35119,1480.85452,0,3.16228
2350,11,3312.57458,1481.77941,113.33375,2308.84223,0,3.16228
2351,11,3339.50886,3538.36035,106.49988,2419.53697,0,3.16228
2352,11,3597.14983,1305.91222,113.5735,1667.8638,0,3.16228
2353,11,3525.51717,1647.62861,108.40451,1906.89913,0,3.16228
2354,11,3507.76297,2857.41868,107.67502,1486.65635,0,3.16228
2355,11,3506.48478,3024.28725,112.41447,2239.42792,0,3.16228
2356,11,3557.08339,4867.04653,109.75543,1985.64753,0,3.16228
2357,11,3696.53918,432.51932,107.32638,1519.25549,0,3.16228
2358,11,3607.38021,832.07949,110.39631,2831.50849,0,3.16228
2359,11,3615.57942,1030.56845,107.37178,2514.06825,0,3.16228
2360,11,3656.94577,1966.31963,109.73994,2153.27717,0,3.16228
2361,11,3639.19345,3931.12107,110.94109,1590.24368,0,3.16228
2362,11,3623.79957,4625.87674,107.275,1613.0786,0,3.16228
2363,11,3650.19901,5089.96283,110.68932,1077.82492,0,3.16228
2364,11,3787.19938,1337.52237,113.01854,2991.12291,0,3.16228
2365,11,3716.9078,1393.29847,107.54819,1811.95949,0,3.16228
2366,11,3785.59398,1521.22857,113.65158,1651.44453,0,3.16228
2367,11,3787.39202,1802.90724,106.20241,1857.69845,0,3.16228
2368,11,3713.32712,3119.86632,107.0296,1272.64806,0,3.16228
2369,11,3790.88234,5122.61356,109.5046,2783.38783,0,3.16228
2370,11,3755.19875,5352.45859,111.50539,2101.37651,0,3.16228
2371,11,3872.06182,1591.09372,109.81456,2329.75625,0,3.16228
2372,11,3843.23796,1974.94072,106.49549,2232.15552,0,3.16228
2373,11,3859.24038,5526.37411,107.52394,1612.7823,0,3.16228
2374,11,3996.99208,752.08715,113.87588,1976.35369,0,3.16228
2375,11,3997.2026,2009.47308,106.40926,1818.56808,0,3.16228
2376,11,3924.56268,2683.53215,112.21918,1050.46277,0,3.16228
2377,11,4042.58924,53.18065,107.89627,1815.60156,0,3.16228
2378,11,4073.11545,184.79905,110.51628,1859.58318,0,3.16228
2379,11,4074.15968,1982.83484,113.01715,1715.49465,0,3.16228
2380,11,4077.71948,2058.4953,109.91083,1724.39482,0,3.16228
2381,11,4018.38409,3389.61114,106.54691,1959.89719,0,3.16228
2382,11,4095.16908,3566.42652,112.27781,2682.58564,0,3.16228
2383,11,4075.96328,3970.84971,107.09517,1495.8294,0,3.16228
2384,11,4173.31502,357.86067,108.34765,1805.0315,0,3.16228
2385,11,4170.5563,4642.03425,109.05989,1358.72012,0,3.16228
2386,11,4209.82781,243.16514,110.20868,2905.54448,0,3.16228
2387,11,4296.14641,754.37312,106.88724,1982.41047,0,3.16228
2388,11,4210.22961,1537.08558,109.49923,1448.47999,0,3.16228
2389,11,4236.14415,1851.00112,108.77966,2704.75481,0,3.16228
2390,11,4369.02063,4923.04124,106.1837,2290.5844,0,3.16228
2391,11,4430.73935,1087.87285,107.59585,2502.70237,0,3.16228
2392,11,4475.02493,4053.93573,108.93464,2002.51578,0,3.16228
2393,11,4429.32688,4461.59138,109.42338,1229.10668,0,3.16228
2394,11,4529.93116,1405.97661,109.82315,2525.00296,0,3.16228
2395,11,4590.0642,5707.62834,107.40295,2555.75092,0,3.16228
2396,11,4531.50883,6334.20056,109.3865,1878.82705,0,3.16228
2397,11,4721.82939,1055.23181,108.22646,1040.42421,0,3.16228
2398,11,4755.29512,1843.35153,107.43546,1161.5248,0,3.16228
2399,11,4794.48705,3035.09891,109.11496,1271.10007,0,3.16228
2400,11,4783.70282,4901.0038,107.84875,1910.09291,0,3.16228
2401,11,4842.66371,878.80258,109.60248,2665.84726,0,3.16228
2402,11,4892.1282,3677.11803,114.16595,1131.01289,0,3.16228
2403,11,4906.00869,1142.46788,109.28035,1719.43354,0,3.16228
2404,11,4948.2745,2334.19523,109.91042,1355.55363,0,3.16228
2405,11,4992.89139,5262.78352,109.28419,2638.80806,0,3.16228
2406,11,4929.04347,5355.7185,109.97576,1564.68791,0,3.16228
2407,11,5036.37409,588.0928,113.75963,1313.63577,0,3.16228
2408,11,5058.65622,816.23931,113.63843,1343.43807,0,3.16228
2409,11,5085.7277,1842.32608,107.49245,2745.34116,0,3.16228
2410,11,5001.68842,1948.25186,113.10344,1701.31835,0,3.16228
2411,11,5016.16504,3244.93645,109.39591,1950.9019,0,3.16228
2412,11,5068.70987,4451.75607,107.63066,2558.74971,0,3.16228
2413,11,5066.13157,6335.53134,109.29117,2836.36399,0,3.16228
2414,11,5103.91655,5283.52582,111.43372,1902.72924,0,3.16228
2415,11,5257.96462,5553.96658,110.45465,1694.94703,0,3.16228
2416,11,5256.9131,6370.31807,110.24039,2594.52144,0,3.16228
2417,11,5304.97748,154.05125,110.67079,1347.92209,0,3.16228
2418,11,5372.3667,154.0038,106.40432,2077.18377,0,3.16228
2419,11,5311.30063,1192.13543,110.27862,2164.71587,0,3.16228
2420,11,5353.18779,2212.35483,112.36646,1557.46214,0,3.16228
2421,11,5377.08714,3176.66474,107.29884,1206.63771,0,3.16228
2422,11,5431.62905,1316.11797,108.49875,1552.75903,0,3.16228
2423,11,5404.92685,2175.66232,106.42308,1369.16126,0,3.16228
2424,11,5409.39656,4183.70714,112.17831,1947.48623,0,3.16228
2425,11,5510.43302,447.98308,107.79801,1220.49364,0,3.16228
2426,11,5545.66347,1257.2029,109.88703,2488.64939,0,3.16228
2427,11,5563.37224,3112.20538,112.24866,1896.79943,0,3.16228
2428,11,5534.30367,3279.95296,112.55483,1976.8091,0,3.16228
2429,11,5567.64949,5040.2294,111.6171,2877.45405,0,3.16228
2430,11,5518.21013,5806.64297,108.94073,2964.02085,0,3.16228
2431,11,5644.04408,1321.42675,106.51463,2505.7,0,3.16228
2432,11,5642.22393,1873.55163,113.00646,1048.01696,0,3.16228
2433,11,5670.73057,2304.57877,112.38674,1610.9643,0,3.16228
2434,11,5661.16749,2568.23244,108.14281,2759.12417,0,3.16228
2435,11,5651.86287,3850.4364,109.12337,1764.11911,0,3.16228
2436,11,5649.20604,5522.2157,112.16728,2734.53274,0,3.16228
2437,11,5657.45513,5972.15017,111.96684,1060.23165,0,3.16228
2438,11,5775.9601,1311.41377,107.89985,2725.07461,0,3.16228
2439,11,5709.39454,3688.74553,108.72539,1261.81671,0,3.16228
2440,11,5725.30632,3891.69995,108.35465,2492.00308,0,3.16228
2441,11,5710.43473,5426.28152,106.81246,2502.89768,0,3.16228
2442,11,5908.93,813.60767,108.66164,2821.70557,0,3.16228
2443,11,5970.30918,2093.26889,106.30602,1400.89532,0,3.16228
2444,11,5906.01798,4796.08646,106.2039,2435.48774,0,3.16228
2445,11,5933.54584,5176.48512,106.89023,2766.56266,0,3.16228
2446,11,6012.69282,109.22128,109.90186,1901.44691,0,3.16228
2447,11,6033.60729,727.54821,110.14769,2488.28398,0,3.16228
2448,11,6067.51878,756.86699,114.25515,2256.02084,0,3.16228
2449,11,6090.52468,2335.44694,108.33048,2550.21003,0,3.16228
2450,11,6071.46519,2413.03617,113.56301,1441.40358,0,3.16228
2451,11,6019.48078,3034.91771,107.51476,1622.26049,0,3.16228
2452,11,6144.05621,950.95787,111.21876,2570.67654,0,3.16228
2453,11,6287.0433,2298.90433,114.45632,2418.9925,0,3.16228
2454,11,6287.94523,3234.49905,111.81983,1525.47309,0,3.16228
2455,11,6289.82272,4752.7331,110.7908,2057.0248,0,3.16228
2456,11,6246.35834,5885.02226,106.91497,2096.02288,0,3.16228
2457,12,16.18836,363.61543,110.29861,1437.58104,0,3.16228
2458,12,46.1128,3127.62076,108.66646,1087.23833,0,3.16228
2459,12,81.18295,3868.23879,110.65117,1830.80919,0,3.16228
2460,12,15.02891,4303.23982,110.59166,2861.48747,0,3.16228
2461,12,1.53225,5738.68886,113.30291,2292.38084,0,3.16228
2462,12,101.15028,586.04978,108.99159,1279.8912,0,3.16228
2463,12,124.5654,1282.05431,112.99593,2038.83075,0,3.16228
2464,12,123.82022,1855.45136,109.67969,1518.63892,0,3.16228
2465,12,101.69899,3248.63536,111.16459,1826.75429,0,3.16228
2466,12,140.63623,6169.03101,110.91459,1119.29662,0,3.16228
2467,12,228.56072,4024.82721,108.50158,2546.37458,0,3.16228
2468,12,214.35728,4845.7539,107.31121,2034.07714,0,3.16228
2469,12,234.96357,5036.94787,114.20356,2187.39341,0,3.16228
2470,12,362.45212,1834.17015,110.79262,2882.20774,0,3.16228
2471,12,326.35765,2773.57358,107.9017,2917.18819,0,3.16228
2472,12,419.89206,1957.35958,109.09751,2113.92291,0,3.16228
2473,12,491.15728,4490.27298,108.11922,2498.30998,0,3.16228
2474,12,445.16614,4735.09452,112.71073,1478.74243,0,3.16228
2475,12,530.0661,1287.92645,112.04795,1274.1634,0,3.16228
2476,12,541.67524,5093.59114,107.83423,2648.85934,0,3.16228
2477,12,550.69228,5998.36868,112.91853,2339.44081,0,3.16228
2478,12,623.74769,1974.37685,114.39563,2767.42279,0,3.16228
2479,12,735.52588,242.38215,106.79719,2280.62847,0,3.16228
2480,12,746.74516,1940.58194,110.7376,2695.45107,0,3.16228
2481,12,729.70982,4801.94404,109.18761,2539.13312,0,3.16228
2482,12,798.84056,5767.79298,108.61513,2953.82665,0,3.16228
2483,12,968.61296,1058.51599,113.20574,2567.68766,0,3.16228
2484,12,944.06907,2381.47333,106.50477,1521.96312,0,3.16228
2485,12,926.62444,2784.81424,106.81086,1737.26451,0,3.16228
2486,12,963.44484,3177.19424,109.52991,1046.72507,0,3.16228
2487,12,913.46014,4241.83836,111.98559,1522.71888,0,3.16228
2488,12,971.33469,5043.89073,106.48804,1111.07724,0,3.16228
2489,12,919.48657,6168.15024,114.05866,2865.2593,0,3.16228
2490,12,1001.99655,2992.58507,107.15608,1981.20178,0,3.16228
2491,12,1166.37825,4334.31835,109.77684,2612.8616,0,3.16228
2492,12,1205.23116,2442.73097,111.39443,2853.60721,0,3.16228
2493,12,1449.78505,1436.00637,110.34047,1349.62498,0,3.16228
2494,12,1446.1789,2508.67275,113.5824,1054.5853,0,3.16228
2495,12,1482.87106,4250.39502,114.18637,2259.46998,0,3.16228
2496,12,1429.5604,5978.98807,108.83809,1995.53211,0,3.16228
2497,12,1594.16393,2053.41984,111.91419,1899.57145,0,3.16228
2498,12,1544.9748,2210.98266,111.07442,1744.10248,0,3.16228
2499,12,1505.63405,3053.07183,112.19346,1482.92481,0,3.16228
2500,12,1591.23768,6058.63944,113.35414,2310.3505,0,3.16228
2501,12,1688.07396,39.39148,113.99036,2317.71446,0,3.16228
2502,12,1661.12352,5639.47873,113.82713,2670.12247,0,3.16228
2503,12,1701.29108,729.20996,106.82003,2260.00657,0,3.16228
2504,12,1760.82212,1646.30254,108.68507,2448.21897,0,3.16228
2505,12,1708.90859,3395.3083,113.70319,1646.85431,0,3.16228
2506,12,1757.27452,3662.87403,110.2116,1014.14399,0,3.16228
2507,12,1760.18581,5466.40949,107.36184,1197.90522,0,3.16228
2508,12,1888.39417,1209.03817,112.53021,2987.51228,0,3.16228
2509,12,1925.66245,2757.27851,107.25973,2823.78022,0,3.16228
2510,12,1910.66306,4732.70124,107.63292,1404.57059,0,3.16228
2511,12,2012.95709,3703.40377,110.09647,1841.28904,0,3.16228
2512,12,2011.88841,4268.28388,111.5279,1495.45027,0,3.16228
2513,12,2053.75638,5968.33904,112.52916,1957.75715,0,3.16228
2514,12,2121.37803,441.88209,110.3841,2644.76594,0,3.16228
2515,12,2123.75474,5141.58375,112.34245,1052.13035,0,3.16228
2516,12,2183.28942,5949.04022,112.11445,2190.71748,0,3.16228
2517,12,2245.833,3421.56717,113.20021,2744.60683,0,3.16228
2518,12,2204.30716,4377.8596,112.32811,2440.0846,0,3.16228
2519,12,2299.38397,4591.19169,108.65019,1036.46202,0,3.16228
2520,12,2243.48368,6365.6437,109.56171,1184.75679,0,3.16228
2521,12,2343.45334,574.69697,108.98517,1552.31994,0,3.16228
2522,12,2436.18109,1127.30922,107.02115,2091.26649,0,3.16228
2523,12,2400.57169,1250.46826,106.9538,2195.53401,0,3.16228
2524,12,2487.90264,1234.19779,114.27224,1900.50866,0,3.16228
2525,12,2441.84766,3253.71893,107.85285,1126.96697,0,3.16228
2526,12,2413.66719,3865.33085,110.49384,2519.64625,0,3.16228
2527,12,2435.80448,4784.9629,109.94703,2582.13982,0,3.16228
2528,12,2567.75072,3392.97418,111.99076,2771.27457,0,3.16228
2529,12,2529.2801,3425.43271,110.16489,1836.17621,0,3.16228
2530,12,2618.22172,794.83206,107.63597,2389.83146,0,3.16228
2531,12,2680.69336,2497.73141,114.54155,2038.63999,0,3.16228
2532,12,2610.87491,5015.18768,114.07674,1591.73473,0,3.16228
2533,12,2749.15115,1926.31371,110.13833,2232.99042,0,3.16228
2534,12,2742.41834,2354.20123,109.80811,1113.55396,0,3.16228
2535,12,2768.89875,2969.51759,112.14511,1641.44975,0,3.16228
2536,12,2791.28376,5360.32831,108.19468,1311.49995,0,3.16228
2537,12,2869.11178,2993.32441,110.07834,2413.7475,0,3.16228
2538,12,2851.32826,3120.88049,109.96998,1826.18266,0,3.16228
2539,12,2865.43749,3845.26176,107.81546,2366.54106,0,3.16228
2540,12,2894.35677,5478.56673,111.76446,1211.48375,0,3.16228
2541,12,2951.00025,102.10366,112.71698,1149.50933,0,3.16228
2542,12,2985.61961,4219.7163,106.91259,2184.55564,0,3.16228
2543,12,2980.98853,5627.69432,110.99813,1768.69729,0,3.16228
2544,12,2930.12282,6057.32688,111.84055,2524.68401,0,3.16228
2545,12,2904.25571,6252.752,106.41421,2211.90364,0,3.16228
2546,12,3038.83266,631.89993,110.317,1126.49825,0,3.16228
2547,12,3051.97091,5687.69355,112.61946,2306.39688,0,3.16228
2548,12,3071.14805,5925.23081,109.18538,1855.79421,0,3.16228
2549,12,3079.2028,6084.06129,110.3343,2452.67322,0,3.16228
2550,12,3161.30765,317.96473,113.53975,2758.8247,0,3.16228
2551,12,3112.00166,445.66593,113.77331,2408.03175,0,3.16228
2552,12,3128.98746,630.1814,107.25351,2441.39164,0,3.16228
2553,12,3142.50193,2001.50559,106.89808,2451.29447,0,3.16228
2554,12,3192.44328,3859.08989,110.21304,1022.54126,0,3.16228
2555,12,3189.76759,4360.28552,114.46933,2461.61431,0,3.16228
2556,12,3166.59789,6158.68867,113.35877,2329.73383,0,3.16228
2557,12,3222.966,4996.58976,109.65784,2277.34716,0,3.16228
2558,12,3234.31589,5814.72095,112.48696,1537.6559,0,3.16228
2559,12,3387.55843,495.90525,113.46462,2597.25629,0,3.16228
2560,12,3382.87182,2341.6089,107.36728,2384.18156,0,3.16228
2561,12,3363.61438,4506.56313,114.34066,2960.43781,0,3.16228
2562,12,3366.30078,5353.94095,107.51055,1794.99944,0,3.16228
2563,12,3452.54342,588.62665,113.67624,2806.15534,0,3.16228
2564,12,3579.96771,121.11581,112.82838,2067.00545,0,3.16228
2565,12,3564.15965,1468.87193,108.8196,1949.0064,0,3.16228
2566,12,3572.48225,3032.50321,112.73463,1561.81476,0,3.16228
2567,12,3571.89414,4045.0878,107.99915,1149.78058,0,3.16228
2568,12,3649.3798,328.34607,113.58467,1669.01834,0,3.16228
2569,12,3683.82884,1135.4444,114.2266,1025.31658,0,3.16228
2570,12,3666.56083,2837.38175,112.7107,1390.09945,0,3.16228
2571,12,3634.25672,4469.32635,107.50102,1373.03073,0,3.16228
2572,12,3609.59408,5729.46425,108.76025,1059.59632,0,3.16228
2573,12,3722.25222,964.30586,113.13249,1114.43258,0,3.16228
2574,12,3796.12708,1795.35234,106.36773,2679.10151,0,3.16228
2575,12,3757.02722,1937.10335,108.44743,1084.46069,0,3.16228
2576,12,3701.9682,5010.48655,107.77816,2042.09208,0,3.16228
2577,12,3849.00845,281.90099,110.54265,1030.25655,0,3.16228
2578,12,3888.38913,1009.20453,113.46828,2596.72588,0,3.16228
2579,12,3867.31396,1206.99061,112.93137,2461.38533,0,3.16228
2580,12,3882.01476,1614.89486,107.5514,2128.68846,0,3.16228
2581,12,3922.90853,929.49614,107.43897,1626.01018,0,3.16228
2582,12,3961.68817,2553.20828,111.69249,1780.86472,0,3.16228
2583,12,3954.84087,4375.88766,110.87955,1784.3203,0,3.16228
2584,12,3905.55885,5373.5299,107.787,1552.77425,0,3.16228
2585,12,4082.72741,17.70523,113.42909,2957.54511,0,3.16228
2586,12,4046.72402,1992.30356,112.20485,1085.44937,0,3.16228
2587,12,4078.22939,5000.24223,111.90803,1538.99221,0,3.16228
2588,12,4090.97718,6256.51157,109.07439,1900.49626,0,3.16228
2589,12,4178.80816,90.82948,111.76323,2695.21276,0,3.16228
2590,12,4122.06278,349.49973,112.65342,1840.78886,0,3.16228
2591,12,4139.58245,2496.92786,110.5026,1160.13085,0,3.16228
2592,12,4118.08734,5686.29103,106.63616,2519.29211,0,3.16228
2593,12,4280.66417,626.63217,114.08549,2251.35281,0,3.16228
2594,12,4299.64266,699.18607,107.42995,2624.95582,0,3.16228
2595,12,4273.6714,4538.47871,113.07389,1402.33793,0,3.16228
2596,12,4212.6751,5857.1599,106.76656,2230.93922,0,3.16228
2597,12,4205.08673,6337.13981,111.24756,1832.98575,0,3.16228
2598,12,4340.85286,1582.35765,111.02022,1597.96,0,3.16228
2599,12,4392.89614,4052.22408,107.46671,2704.4577,0,3.16228
2600,12,4414.83429,1029.48282,113.46456,1975.19703,0,3.16228
2601,12,4449.44748,3290.8762,112.52718,1731.15531,0,3.16228
2602,12,4440.12928,5072.10305,111.65037,1331.16431,0,3.16228
2603,12,4501.01169,1129.06616,111.07173,1433.41715,0,3.16228
2604,12,4695.0316,214.85475,107.45445,2798.19871,0,3.16228
2605,12,4653.55762,445.41044,109.19825,1055.10896,0,3.16228
2606,12,4611.38297,1028.45275,114.27922,2614.87721,0,3.16228
2607,12,4658.2694,1239.76241,113.10138,1586.95098,0,3.16228
2608,12,4670.22844,4255.72494,108.72816,1113.43783,0,3.16228
2609,12,4612.10567,4468.31721,107.57174,1454.89677,0,3.16228
2610,12,4633.23801,4889.5555,108.45064,2145.28444,0,3.16228
2611,12,4768.81506,1264.14007,109.69423,1629.59159,0,3.16228
2612,12,4729.74165,4258.3986,109.46605,2625.29331,0,3.16228
2613,12,4735.25694,5585.7599,110.31215,1305.02347,0,3.16228
2614,12,4768.24271,5961.69173,107.83113,1626.65983,0,3.16228
2615,12,4821.46176,2878.93314,112.04567,1099.7487,0,3.16228
2616,12,4824.24401,5722.66805,106.27439,2101.42651,0,3.16228
2617,12,4826.71282,5979.97671,110.29743,2016.52773,0,3.16228
2618,12,4947.75386,955.06536,112.08753,2711.22399,0,3.16228
2619,12,4914.54417,6095.03292,112.12146,2089.90207,0,3.16228
2620,12,5002.59832,3940.41602,106.17425,1633.45664,0,3.16228
2621,12,5182.61774,1055.61539,106.58069,2984.96792,0,3.16228
2622,12,5154.81259,6008.29477,107.53753,1014.09849,0,3.16228
2623,12,5292.73462,473.68203,106.5403,1735.11652,0,3.16228
2624,12,5243.0778,901.16051,106.55591,2834.89937,0,3.16228
2625,12,5209.74077,2153.11609,106.90495,1986.46252,0,3.16228
2626,12,5241.6665,5860.04999,108.75577,2960.83806,0,3.16228
2627,12,5369.12614,1184.27513,106.9044,2481.47593,0,3.16228
2628,12,5308.79164,1200.12634,111.20222,1186.71221,0,3.16228
2629,12,5357.34804,4441.18713,110.62236,2114.36445,0,3.16228
2630,12,5309.32915,4437.53305,106.38745,2301.6518,0,3.16228
2631,12,5389.88173,4932.84739,106.93563,2026.93544,0,3.16228
2632,12,5469.32729,3570.49692,111.45928,2413.69039,0,3.16228
2633,12,5598.4676,3529.08052,106.54306,1429.16738,0,3.16228
2634,12,5588.65361,3852.54929,108.7289,1458.02563,0,3.16228
2635,12,5577.54049,4550.50586,112.41901,2568.8052,0,3.16228
2636,12,5513.48241,6224.74449,110.5153,1730.79007,0,3.16228
2637,12,5699.48229,3312.47327,107.36404,1780.12116,0,3.16228
2638,12,5661.95484,3820.58313,111.92294,2416.8489,0,3.16228
2639,12,5686.51131,5319.43471,113.11976,2285.8826,0,3.16228
2640,12,5736.89493,9.04999,112.87643,1158.83055,0,3.16228
2641,12,5776.65588,5189.03156,107.41545,2320.73348,0,3.16228
2642,12,5721.19962,6184.53092,108.82873,2972.79188,0,3.16228
