"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
2225,10,586.63443,3305.56481,107.87215,2110.73366,50,4.47214
2226,10,507.42893,5984.58134,108.8768,2041.24654,50,4.47214
2227,10,622.67805,2154.58823,108.15901,2310.02976,50,4.47214
2228,10,704.35316,441.07653,109.09898,2371.93631,50,4.47214
2229,10,715.9152,635.11001,113.50953,2349.33186,50,4.47214
2230,10,722.00893,3732.73548,113.98195,2168.82608,50,4.47214
2231,10,799.02711,3960.07212,110.29003,2223.68723,50,4.47214
2232,10,718.07529,4134.77228,109.92723,2415.7699,50,4.47214
2233,10,812.64767,1419.74849,109.30743,2089.53197,50,4.47214
2234,10,825.25197,1611.90639,109.51737,2137.78656,50,4.47214
2235,10,830.69105,2894.80986,108.07986,2309.32062,50,4.47214
2236,10,840.44475,4629.65846,111.00185,2429.5532,50,4.47214
2237,10,896.68303,5120.30456,113.30749,2351.33922,50,4.47214
2238,10,939.30483,359.74152,112.73628,2034.29725,50,4.47214
2239,10,990.24862,2303.67172,114.19091,2242.7925,50,4.47214
2240,10,996.39167,2386.12774,113.32826,2356.1821,50,4.47214
2241,10,991.64356,3523.66536,114.25589,2343.75682,50,4.47214
2242,10,966.94587,5768.68251,113.34632,2424.93672,50,4.47214
2243,10,956.99878,6049.94754,106.54545,2424.19938,50,4.47214
2244,10,986.29146,6243.24831,108.65752,2136.31714,50,4.47214
2245,10,1016.94287,1844.22697,113.0244,2071.61783,50,4.47214
2246,10,1079.61744,2682.5606,107.76045,2277.2085,50,4.47214
2247,10,1001.2727,4454.79202,112.78966,2335.75694,50,4.47214
2248,10,1002.41939,4608.64943,109.64363,2487.22386,50,4.47214
2249,10,1040.31129,5225.23007,112.1922,2395.68491,50,4.47214
2250,10,1177.53598,1831.10339,106.46889,2451.41595,50,4.47214
2251,10,1131.84776,2889.40212,106.83816,2311.69841,50,4.47214
2252,10,1166.56908,3766.54355,111.16652,2221.27298,50,4.47214
2253,10,1168.17007,3993.54549,111.23253,2138.62723,50,4.47214
2254,10,1127.36777,4749.28175,109.46718,2466.68344,50,4.47214
2255,10,1250.49989,163.7915,108.97205,2474.3125,50,4.47214
2256,10,1258.47294,5211.17924,114.28924,2230.70614,50,4.47214
2257,10,1345.90135,1141.35781,114.41418,2005.69673,50,4.47214
2258,10,1340.01623,4572.65779,112.17895,2291.20508,50,4.47214
2259,10,1307.09558,4817.76672,112.92899,2430.82005,50,4.47214
2260,10,1457.0176,592.23129,109.79861,2213.83208,50,4.47214
2261,10,1466.61603,505.18965,110.02131,2112.45147,50,4.47214
2262,10,1426.92106,2451.00565,111.45307,2078.25654,50,4.47214
2263,10,1414.42246,2897.06324,114.05083,2186.65735,50,4.47214
2264,10,1475.5182,3471.86036,109.04331,2439.78643,50,4.47214
2265,10,1489.96945,3456.95507,114.55748,2349.66222,50,4.47214
2266,10,1475.0274,4623.32954,108.07266,2134.64929,50,4.47214
2267,10,1582.86268,4015.8233,113.64135,2477.7081,50,4.47214
2268,10,1544.9284,5131.902,112.26476,2155.33769,50,4.47214
2269,10,1529.68342,5844.28739,108.78302,2281.48212,50,4.47214
2270,10,1593.85175,6097.64303,112.17818,2185.76277,50,4.47214
2271,10,1621.78007,2166.99501,112.56815,2344.60687,50,4.47214
2272,10,1662.05606,2215.89751,108.71658,2499.84698,50,4.47214
2273,10,1619.41474,2457.56479,107.35756,2482.94405,50,4.47214
2274,10,1664.28166,6226.05309,108.88171,2219.3814,50,4.47214
2275,10,1731.60686,3117.87374,109.58592,2295.20882,50,4.47214
2276,10,1710.14797,3387.39676,110.55247,2281.55532,50,4.47214
2277,10,1725.86093,3535.0466,114.15026,2045.65356,50,4.47214
2278,10,1767.50266,4134.58599,110.73367,2067.64317,50,4.47214
2279,10,1844.58,81.7679,110.52816,2206.97027,50,4.47214
2280,10,1889.49401,3354.94293,109.58621,2282.59841,50,4.47214
2281,10,1876.51305,5169.45221,113.54604,2106.19206,50,4.47214
2282,10,1977.39418,44.3226,112.64099,2432.76243,50,4.47214
2283,10,1921.26579,266.69099,109.18524,2305.67388,50,4.47214
2284,10,1900.61296,706.08235,108.89992,2396.858,50,4.47214
2285,10,1993.49904,1524.89458,112.20202,2187.41335,50,4.47214
2286,10,1931.06177,4167.48525,112.62477,2120.81362,50,4.47214
2287,10,1947.44839,5286.84399,113.45187,2404.54925,50,4.47214
2288,10,1982.2202,5788.8482,110.32469,2309.67086,50,4.47214
2289,10,2075.56906,808.72511,110.41697,2001.27875,50,4.47214
2290,10,2020.45004,3981.27922,107.85943,2152.42365,50,4.47214
2291,10,2000.76018,4515.32489,108.11844,2150.26468,50,4.47214
2292,10,2063.28751,5601.12376,108.53372,2181.08793,50,4.47214
2293,10,2130.67345,685.80123,108.39651,2035.23955,50,4.47214
2294,10,2152.7556,1373.22838,107.42016,2057.53155,50,4.47214
2295,10,2165.48452,4213.0035,111.75027,2414.76154,50,4.47214
2296,10,2102.02315,6101.42131,114.36834,2230.4483,50,4.47214
2297,10,2135.98144,6357.76286,110.42249,2157.03638,50,4.47214
2298,10,2286.09901,798.3127,113.15454,2175.86925,50,4.47214
2299,10,2271.80557,1310.93102,113.07383,2374.22429,50,4.47214
2300,10,2235.03887,2355.8381,107.50611,2171.06975,50,4.47214
2301,10,2293.10377,6359.5865,114.26995,2283.10419,50,4.47214
2302,10,2327.52929,1170.8108,111.2473,2379.89182,50,4.47214
2303,10,2373.51709,1824.37982,111.46754,2158.02921,50,4.47214
2304,10,2369.59114,3561.73346,111.73471,2182.24419,50,4.47214
2305,10,2309.54979,3726.331,111.495,2385.87455,50,4.47214
2306,10,2385.10454,4780.5947,112.10441,2178.67949,50,4.47214
2307,10,2424.24917,3202.2412,113.19268,2211.03025,50,4.47214
2308,10,2543.96879,3479.84201,109.90326,2412.99908,50,4.47214
2309,10,2542.36196,4799.22214,110.18058,2253.51314,50,4.47214
2310,10,2577.21528,4941.40412,108.12325,2286.88899,50,4.47214
2311,10,2524.44182,5324.60988,110.36905,2231.21261,50,4.47214
2312,10,2672.86814,2664.37014,110.33829,2022.91436,50,4.47214
2313,10,2695.49267,2953.51001,112.7272,2237.96563,50,4.47214
2314,10,2689.28818,4475.33075,108.39093,2326.19989,50,4.47214
2315,10,2733.62181,2498.01737,110.24567,2002.34994,50,4.47214
2316,10,2796.67088,3908.18302,107.22189,2047.75934,50,4.47214
2317,10,2847.7768,1844.17691,112.50978,2398.57502,50,4.47214
2318,10,2826.52692,3453.92493,114.63192,2085.87947,50,4.47214
2319,10,2909.30236,1486.37225,107.97714,2192.7928,50,4.47214
2320,10,2988.91212,3744.69065,111.93487,2046.67571,50,4.47214
2321,10,3017.50802,402.32639,114.34312,2139.33303,50,4.47214
2322,10,3057.7555,4276.70945,112.48454,2409.51147,50,4.47214
2323,10,3012.02441,5810.58276,113.35026,2055.64276,50,4.47214
2324,10,3195.94559,908.59241,107.37034,2378.2504,50,4.47214
2325,10,3124.67867,1419.41095,109.6857,2026.36133,50,4.47214
2326,10,3136.86218,2024.30306,106.4182,2155.01336,50,4.47214
2327,10,3193.50548,2064.52608,114.02775,2350.19537,50,4.47214
2328,10,3119.92661,3474.51676,110.63727,2404.77162,50,4.47214
2329,10,3157.61886,4993.01685,112.80341,2435.96795,50,4.47214
2330,10,3204.20031,1098.87948,111.00112,2295.14776,50,4.47214
2331,10,3244.93091,1757.19958,106.69921,2357.30675,50,4.47214
2332,10,3240.33895,4479.7516,112.05736,2193.61421,50,4.47214
2333,10,3355.15834,889.83735,114.19099,2298.64081,50,4.47214
2334,10,3390.94221,1652.98373,113.97354,2070.07626,50,4.47214
2335,10,3349.17996,1822.86196,108.26786,2115.2609,50,4.47214
2336,10,3303.52976,3054.19205,108.16377,2331.13542,50,4.47214
2337,10,3434.04799,582.48843,106.37929,2096.06096,50,4.47214
2338,10,3427.17648,2655.77569,108.33123,2435.4862,50,4.47214
2339,10,3495.35783,4194.91771,113.29926,2212.03042,50,4.47214
2340,10,3433.16796,5203.85382,107.43463,2443.48578,50,4.47214
2341,10,3576.08139,2545.87667,107.47675,2440.42809,50,4.47214
2342,10,3591.54321,4464.34068,109.63083,2083.70986,50,4.47214
2343,10,3590.24107,6236.31059,112.12339,2295.07699,50,4.47214
2344,10,3638.16007,1973.98467,112.35179,2221.44188,50,4.47214
2345,10,3693.12724,2353.12169,110.76684,2188.15487,50,4.47214
2346,10,3677.37018,4197.98297,113.93585,2074.91167,50,4.47214
2347,10,3611.15942,4430.64368,113.10589,2274.55935,50,4.47214
2348,10,3794.43003,1409.81003,110.40707,2353.04229,50,4.47214
2349,10,3730.17778,2434.17102,111.65135,2160.42301,50,4.47214
2350,10,3752.0632,3435.17955,106.45034,2393.28646,50,4.47214
2351,10,3741.26914,3598.91819,107.22087,2364.45246,50,4.47214
2352,10,3733.98481,6176.61135,109.39113,2061.44311,50,4.47214
2353,10,3843.79673,1855.92359,106.97805,2151.6196,50,4.47214
2354,10,3864.1448,3158.75207,113.61186,2436.09414,50,4.47214
2355,10,3807.66286,3145.43381,110.2241,2451.25671,50,4.47214
2356,10,3813.40601,3239.31512,113.40042,2206.59451,50,4.47214
2357,10,3895.25686,3811.23539,112.59748,2166.98697,50,4.47214
2358,10,3825.02586,5300.44468,107.14088,2306.75268,50,4.47214
2359,10,3813.22965,5723.53348,109.78957,2170.0873,50,4.47214
2360,10,3930.45931,2665.26114,112.30345,2383.36354,50,4.47214
2361,10,3923.3746,2727.35793,109.13393,2164.29589,50,4.47214
2362,10,3911.75097,3807.50656,108.9203,2166.444,50,4.47214
2363,10,3928.72306,4183.55284,111.24794,2423.1708,50,4.47214
2364,10,4018.091,1096.43394,112.23841,2095.67876,50,4.47214
2365,10,4002.90915,4394.20757,111.31733,2141.26927,50,4.47214
2366,10,4196.10533,548.91967,113.91117,2249.18455,50,4.47214
2367,10,4142.32711,5413.23766,112.81297,2266.41359,50,4.47214
2368,10,4152.36253,6208.30373,109.99967,2470.8791,50,4.47214
2369,10,4263.29912,211.13784,109.83827,2230.38294,50,4.47214
2370,10,4208.44419,2334.77584,113.50616,2487.39699,50,4.47214
2371,10,4260.26091,5226.1109,106.25186,2007.89334,50,4.47214
2372,10,4399.60261,57.15202,112.82066,2401.50214,50,4.47214
2373,10,4380.10864,706.22687,111.88538,2198.58789,50,4.47214
2374,10,4396.70382,3023.15197,114.56093,2312.72324,50,4.47214
2375,10,4317.54511,4107.46139,114.63795,2363.55878,50,4.47214
2376,10,4349.76125,4790.58558,111.36676,2052.37886,50,4.47214
2377,10,4348.55143,5879.44561,113.88494,2333.02448,50,4.47214
2378,10,4466.47272,600.34056,109.77293,2154.42753,50,4.47214
2379,10,4411.94066,2586.6833,108.26326,2388.21803,50,4.47214
2380,10,4432.5988,4960.86768,106.17133,2262.24039,50,4.47214
2381,10,4409.6394,5668.00842,109.6937,2156.41975,50,4.47214
2382,10,4528.88387,132.94845,112.62323,2440.90645,50,4.47214
2383,10,4559.26765,339.06275,106.8651,2427.8453,50,4.47214
2384,10,4573.45571,3426.78559,111.37085,2220.66856,50,4.47214
2385,10,4510.09711,4833.24558,108.93363,2049.68709,50,4.47214
2386,10,4588.48562,5807.8388,107.53409,2473.45866,50,4.47214
2387,10,4642.92876,3101.82588,110.97407,2475.98628,50,4.47214
2388,10,4611.9621,4865.17847,112.68771,2397.8117,50,4.47214
2389,10,4601.93339,5065.13275,107.76049,2133.85095,50,4.47214
2390,10,4600.15942,5228.22758,114.58665,2406.13244,50,4.47214
2391,10,4624.70243,5887.35075,107.87793,2221.82022,50,4.47214
2392,10,4698.79845,5948.74726,114.43877,2337.00352,50,4.47214
2393,10,4685.51982,6177.08619,113.4246,2060.07451,50,4.47214
2394,10,4750.1145,88.95316,111.31736,2301.25727,50,4.47214
2395,10,4768.87162,4299.58173,107.41756,2328.91977,50,4.47214
2396,10,4761.57568,6343.24371,113.55177,2359.39122,50,4.47214
2397,10,4847.67185,368.60735,106.92034,2033.97052,50,4.47214
2398,10,4826.59606,3810.23681,107.83584,2177.59232,50,4.47214
2399,10,4850.38071,6175.13617,106.21159,2075.52763,50,4.47214
2400,10,4923.99026,2556.08858,107.93179,2218.61188,50,4.47214
2401,10,4979.46966,4900.57195,108.6417,2049.6549,50,4.47214
2402,10,4982.1362,6141.79104,110.44425,2169.25447,50,4.47214
2403,10,5096.23216,1719.80073,107.15911,2009.9035,50,4.47214
2404,10,5081.15129,2225.81225,113.9917,2255.56363,50,4.47214
2405,10,5088.80068,2793.24361,111.64937,2322.34091,50,4.47214
2406,10,5074.79263,5471.01512,112.97348,2400.61123,50,4.47214
2407,10,5077.66334,5883.52674,111.97308,2331.50817,50,4.47214
2408,10,5193.37431,683.41806,108.8447,2259.60486,50,4.47214
2409,10,5138.51763,842.52125,106.40855,2119.63639,50,4.47214
2410,10,5124.57092,902.10536,107.35723,2071.45019,50,4.47214
2411,10,5149.38633,1534.53792,111.92461,2339.23398,50,4.47214
2412,10,5180.60618,2876.97135,114.12067,2086.53167,50,4.47214
2413,10,5273.50326,827.92097,109.65097,2349.51683,50,4.47214
2414,10,5231.81973,1370.69433,111.15248,2404.01155,50,4.47214
2415,10,5291.10183,1917.14198,109.50353,2042.06352,50,4.47214
2416,10,5208.00313,2338.95903,106.50459,2391.76755,50,4.47214
2417,10,5242.31461,4202.51025,114.08339,2320.33694,50,4.47214
2418,10,5316.96713,2298.30337,112.0763,2007.64647,50,4.47214
2419,10,5308.76581,4568.77048,112.72088,2376.02674,50,4.47214
2420,10,5466.46708,498.09132,108.09008,2066.86128,50,4.47214
2421,10,5401.64422,2297.00691,111.08102,2035.43301,50,4.47214
2422,10,5435.94744,4195.18244,112.40676,2240.5974,50,4.47214
2423,10,5491.76998,5614.57105,113.36983,2190.77571,50,4.47214
2424,10,5562.90793,1965.26535,107.57722,2038.27598,50,4.47214
2425,10,5629.84096,1400.794,112.72648,2458.7986,50,4.47214
2426,10,5683.94231,1616.60567,110.8394,2292.68251,50,4.47214
2427,10,5643.8742,1828.91945,108.35353,2369.77812,50,4.47214
2428,10,5649.18337,4616.58586,114.36523,2360.53353,50,4.47214
2429,10,5749.31759,2326.02938,110.6435,2084.42115,50,4.47214
2430,10,5718.89507,4341.93636,108.14776,2365.47501,50,4.47214
2431,10,5751.17109,5549.00589,108.23784,2328.03525,50,4.47214
2432,10,5840.0677,3264.06164,111.31074,2254.78725,50,4.47214
2433,10,5889.97496,4119.14429,114.31173,2089.05351,50,4.47214
2434,10,5947.57532,762.87509,112.84288,2164.92536,50,4.47214
2435,10,5997.71777,3257.4235,109.03574,2221.07595,50,4.47214
2436,10,5943.30178,3681.672,106.45954,2349.3672,50,4.47214
2437,10,5998.71155,4441.58454,111.44484,2175.65511,50,4.47214
2438,10,6086.80548,922.16124,111.8915,2308.6598,50,4.47214
2439,10,6012.61877,5004.65559,110.38766,2213.63746,50,4.47214
2440,10,6187.57742,281.32639,108.84225,2166.181,50,4.47214
2441,10,6166.17928,2994.05839,114.47779,2083.08072,50,4.47214
2442,10,6179.53507,3908.81785,111.62188,2297.65356,50,4.47214
2443,10,6152.25145,3978.86419,113.81746,2351.28179,50,4.47214
2444,10,6245.37003,3888.46708,108.83819,2201.9289,50,4.47214
2445,10,6282.22033,4145.30695,114.1906,2223.65789,50,4.47214
2446,10,6281.04599,5384.96559,107.20494,2065.56484,50,4.47214
2447,10,6311.46787,531.31501,110.76006,2285.21749,50,4.47214
2448,10,6333.68783,2374.04409,108.80503,2359.70158,50,4.47214
2449,10,6375.25807,3232.37102,107.4706,2053.78176,50,4.47214
2450,10,6325.76386,3226.29734,106.91718,2090.87566,50,4.47214
2451,10,6302.10932,3635.10826,108.8122,2354.2469,50,4.47214
2452,10,6327.91915,5090.38549,111.26159,2470.41215,50,4.47214
2453,10,6335.34167,5004.20746,108.62643,2409.28766,50,4.47214
2454,11,72.27805,2097.44798,107.67801,2029.88026,50,4.47214
2455,11,156.84734,1283.03404,111.19206,2050.37273,50,4.47214
2456,11,161.27893,4073.14184,112.18939,2397.69875,50,4.47214
2457,11,164.81056,4164.29584,106.28944,2177.0702,50,4.47214
2458,11,199.07195,5385.31403,114.54274,2437.74831,50,4.47214
2459,11,142.04336,5665.27346,107.05166,2499.82427,50,4.47214
2460,11,173.39428,5978.22158,107.82439,2456.91402,50,4.47214
2461,11,255.91126,63.70025,110.27365,2085.5158,50,4.47214
2462,11,239.70491,3202.97958,112.70586,2312.01373,50,4.47214
2463,11,238.86535,3760.60187,111.03188,2284.9992,50,4.47214
2464,11,211.00185,4418.52629,106.2426,2075.21862,50,4.47214
2465,11,210.12574,5396.69865,108.6769,2042.96034,50,4.47214
2466,11,333.15286,428.16396,110.28551,2141.27103,50,4.47214
2467,11,395.7426,1246.49266,109.29278,2211.33782,50,4.47214
2468,11,307.04146,2982.53407,110.89093,2195.95709,50,4.47214
2469,11,328.7996,4861.93285,106.9267,2359.17256,50,4.47214
2470,11,333.1116,4848.32594,113.36931,2305.44363,50,4.47214
2471,11,380.5121,4987.69803,107.6601,2178.70295,50,4.47214
2472,11,324.93846,5266.30653,113.93988,2045.6526,50,4.47214
2473,11,388.24791,6015.12087,110.72427,2261.97271,50,4.47214
2474,11,408.78062,87.98159,109.23629,2434.61685,50,4.47214
2475,11,487.35681,322.11073,109.11345,2003.26377,50,4.47214
2476,11,400.8131,2835.35797,111.85924,2418.69259,50,4.47214
2477,11,479.62439,4154.42612,108.87791,2471.42904,50,4.47214
2478,11,445.9817,5434.81445,109.91889,2204.94826,50,4.47214
2479,11,429.41654,5981.40358,108.35956,2445.77033,50,4.47214
2480,11,444.06686,6356.96951,106.62337,2421.05486,50,4.47214
2481,11,677.36883,1877.61145,112.86673,2363.13195,50,4.47214
2482,11,670.47157,2709.89467,108.81824,2458.85468,50,4.47214
2483,11,761.75744,680.93191,109.39113,2414.60843,50,4.47214
2484,11,700.25374,1281.89607,109.0035,2148.097,50,4.47214
2485,11,764.94944,1208.28452,109.82728,2203.82775,50,4.47214
2486,11,757.70697,2052.29356,113.84519,2198.94944,50,4.47214
2487,11,724.81244,2522.40392,107.5882,2360.35534,50,4.47214
2488,11,812.9664,554.02632,113.31716,2017.47851,50,4.47214
2489,11,875.54876,812.78514,106.9251,2169.61182,50,4.47214
2490,11,811.89762,1136.59068,107.49682,2025.23092,50,4.47214
2491,11,839.67237,1268.7746,112.26162,2028.36645,50,4.47214
2492,11,859.04097,2120.16279,111.33174,2274.45669,50,4.47214
2493,11,809.62808,3004.78841,108.23701,2017.04324,50,4.47214
2494,11,895.0886,6385.22817,109.79883,2073.68116,50,4.47214
2495,11,965.86873,2364.6865,107.07681,2337.79295,50,4.47214
2496,11,983.89049,4303.94365,113.4126,2237.32441,50,4.47214
2497,11,933.50528,5160.13296,111.49365,2355.07929,50,4.47214
2498,11,926.35773,5694.39984,112.40802,2464.31844,50,4.47214
2499,11,1095.92744,5108.36971,106.58247,2277.46935,50,4.47214
2500,11,1036.65571,5759.99914,107.87358,2474.24677,50,4.47214
2501,11,1010.34365,6268.74052,114.46954,2097.16973,50,4.47214
2502,11,1111.08353,1864.02771,108.98117,2485.40006,50,4.47214
2503,11,1131.76078,4557.75895,109.37776,2397.51851,50,4.47214
2504,11,1195.68866,4865.08487,108.51692,2086.05938,50,4.47214
2505,11,1257.46026,886.13365,110.78082,2069.30622,50,4.47214
2506,11,1268.92048,3261.04658,112.7189,2218.95814,50,4.47214
2507,11,1383.36554,35.57985,114.19733,2042.43943,50,4.47214
2508,11,1397.88693,1201.48653,112.01504,2325.48298,50,4.47214
2509,11,1394.8699,3878.35925,114.50023,2214.17903,50,4.47214
2510,11,1320.21791,4837.74861,112.00485,2064.61653,50,4.47214
2511,11,1438.43957,597.24562,107.16807,2136.52153,50,4.47214
2512,11,1472.01901,734.6505,106.79875,2262.90332,50,4.47214
2513,11,1434.0298,1360.90033,110.67564,2130.8063,50,4.47214
2514,11,1551.52296,3587.55018,110.63686,2041.19931,50,4.47214
2515,11,1683.32747,2806.9188,106.77152,2460.09531,50,4.47214
2516,11,1669.79231,3464.76248,107.91625,2405.23103,50,4.47214
2517,11,1743.48965,1373.42415,112.7337,2056.07923,50,4.47214
2518,11,1744.47549,4588.36725,107.8103,2299.46584,50,4.47214
2519,11,1786.05527,4728.27483,113.48427,2080.54702,50,4.47214
2520,11,1820.15817,714.01149,108.24321,2293.66156,50,4.47214
2521,11,1886.90365,1683.97817,106.81523,2444.4439,50,4.47214
2522,11,1887.69536,2998.81999,108.18138,2016.96379,50,4.47214
2523,11,1884.81917,4554.97453,108.67325,2047.88042,50,4.47214
2524,11,1851.03331,4509.09657,112.30023,2469.42261,50,4.47214
2525,11,1856.18962,4651.85584,113.38157,2061.45815,50,4.47214
2526,11,1830.25367,6337.17205,112.37724,2221.5754,50,4.47214
2527,11,1933.77539,1025.35581,110.28217,2277.01374,50,4.47214
2528,11,1917.73875,1426.19063,107.01398,2143.38695,50,4.47214
2529,11,1965.29564,1691.86316,107.11144,2030.31269,50,4.47214
2530,11,1921.55306,3612.08687,107.43503,2026.77092,50,4.47214
2531,11,1960.50698,4176.50413,111.43237,2432.42706,50,4.47214
2532,11,1964.32391,4750.86127,111.24713,2247.69255,50,4.47214
2533,11,1978.51845,5038.89503,111.36008,2168.49544,50,4.47214
2534,11,1907.08978,5105.67852,111.87415,2137.59764,50,4.47214
2535,11,2004.12461,826.16356,106.81366,2425.10364,50,4.47214
2536,11,2048.52537,1323.22251,107.56604,2109.7954,50,4.47214
2537,11,2076.79416,1985.20911,106.4134,2280.44684,50,4.47214
2538,11,2078.72442,2230.37887,108.18281,2259.94704,50,4.47214
2539,11,2046.33667,4089.7932,108.14827,2172.56512,50,4.47214
2540,11,2134.38383,4687.86278,109.67423,2321.83297,50,4.47214
2541,11,2223.69472,1757.20801,106.41656,2450.87106,50,4.47214
2542,11,2224.0021,2123.32161,108.27235,2107.70108,50,4.47214
2543,11,2282.1196,3305.31014,111.01729,2236.05224,50,4.47214
2544,11,2275.02099,4325.8316,109.7393,2106.69069,50,4.47214
2545,11,2320.32766,622.35661,106.76347,2381.69835,50,4.47214
2546,11,2307.83219,1457.84664,109.60252,2120.156,50,4.47214
2547,11,2376.76694,3727.62124,114.59288,2469.04583,50,4.47214
2548,11,2495.79637,34.84494,107.53255,2483.29829,50,4.47214
2549,11,2442.42016,1878.01917,113.48639,2494.95939,50,4.47214
2550,11,2428.80128,1938.05283,113.01831,2249.93315,50,4.47214
2551,11,2437.14321,2235.98822,107.27188,2141.41743,50,4.47214
2552,11,2497.17541,2556.41242,112.00499,2277.33249,50,4.47214
2553,11,2490.87345,2923.47187,107.30554,2155.30883,50,4.47214
2554,11,2696.08668,875.43331,114.41475,2288.10303,50,4.47214
2555,11,2644.83293,1772.00505,107.07437,2311.97747,50,4.47214
2556,11,2641.36487,2682.54706,113.51035,2198.19454,50,4.47214
2557,11,2751.8043,3653.53571,113.55708,2240.15204,50,4.47214
2558,11,2714.9254,4405.18187,107.90096,2002.08102,50,4.47214
2559,11,2717.74344,5588.48199,111.36787,2225.79576,50,4.47214
2560,11,2863.46762,2485.12439,111.85207,2219.35836,50,4.47214
2561,11,2871.22843,3880.36703,109.203,2463.94016,50,4.47214
2562,11,2880.93578,4963.84878,106.94431,2436.27509,50,4.47214
2563,11,2978.87948,288.87853,111.26509,2284.32752,50,4.47214
2564,11,2938.62176,3057.11835,107.07376,2145.58094,50,4.47214
2565,11,2905.65017,4836.90299,111.4747,2497.9373,50,4.47214
2566,11,2974.08921,5295.51152,108.50759,2473.28665,50,4.47214
2567,11,2952.61824,6314.01028,113.4544,2292.8494,50,4.47214
2568,11,3056.91573,523.00917,112.86716,2078.93502,50,4.47214
2569,11,3087.79906,3385.87949,110.52771,2099.19849,50,4.47214
2570,11,3092.07445,4943.63876,106.6635,2301.92455,50,4.47214
2571,11,3135.25973,812.05655,109.95615,2162.05399,50,4.47214
2572,11,3198.57359,1361.96353,112.84707,2254.93412,50,4.47214
2573,11,3190.6865,1428.15489,110.27855,2177.23707,50,4.47214
2574,11,3121.7278,1537.93849,106.24427,2482.9822,50,4.47214
2575,11,3115.77323,3272.99848,109.26944,2068.67765,50,4.47214
2576,11,3181.86695,4760.69301,107.09938,2141.78795,50,4.47214
2577,11,3200.58267,4394.45007,113.326,2070.34893,50,4.47214
2578,11,3260.47178,5284.82707,110.36962,2421.05172,50,4.47214
2579,11,3397.22671,721.73603,106.94997,2348.41701,50,4.47214
2580,11,3324.43821,2000.01811,112.0855,2409.22144,50,4.47214
2581,11,3389.11589,2979.83506,107.10471,2498.61116,50,4.47214
2582,11,3302.05912,5065.64924,107.61222,2423.45056,50,4.47214
2583,11,3482.89911,19.54801,106.93923,2080.58726,50,4.47214
2584,11,3458.07638,539.84027,107.03365,2187.46997,50,4.47214
2585,11,3423.55047,3064.1499,112.90514,2131.53324,50,4.47214
2586,11,3477.40502,3608.84579,108.00522,2379.49294,50,4.47214
2587,11,3454.03354,4305.91379,111.20304,2256.34884,50,4.47214
2588,11,3559.57534,975.0643,113.22463,2360.95138,50,4.47214
2589,11,3539.24092,3583.61391,114.03952,2475.99267,50,4.47214
2590,11,3581.65403,3795.14925,109.38847,2453.63111,50,4.47214
2591,11,3563.65207,4528.55264,108.71755,2456.67396,50,4.47214
2592,11,3532.91513,5974.2309,112.52527,2288.99061,50,4.47214
2593,11,3619.12727,984.14324,110.82236,2359.05995,50,4.47214
2594,11,3615.81829,4395.75185,110.77182,2114.95895,50,4.47214
2595,11,3637.6156,5214.15671,111.91337,2249.18714,50,4.47214
2596,11,3737.75888,436.26473,109.58586,2380.46321,50,4.47214
2597,11,3763.76208,508.99871,111.66786,2207.69549,50,4.47214
2598,11,3702.79205,1212.88343,112.35908,2136.31428,50,4.47214
2599,11,3777.97551,5163.44005,108.2613,2080.79469,50,4.47214
2600,11,3834.80755,3775.70837,112.45061,2003.10708,50,4.47214
2601,11,3809.52543,3878.16728,111.11953,2401.00988,50,4.47214
2602,11,3851.67298,4157.07348,108.28249,2417.25031,50,4.47214
2603,11,3837.36389,5721.66154,109.84442,2094.62207,50,4.47214
2604,11,3997.9576,234.87261,111.59674,2285.94639,50,4.47214
2605,11,3954.29017,4408.5259,111.33835,2237.21384,50,4.47214
2606,11,3965.02639,5469.12008,112.12206,2256.46787,50,4.47214
2607,11,4025.64853,321.25662,112.33849,2285.3147,50,4.47214
2608,11,4047.47911,1250.41222,114.12382,2265.11978,50,4.47214
2609,11,4092.72572,3357.85695,112.60427,2364.75908,50,4.47214
2610,11,4080.3532,5725.11655,107.30363,2117.71822,50,4.47214
2611,11,4131.02047,1082.78826,114.21139,2431.7105,50,4.47214
2612,11,4199.89946,2241.78788,108.62353,2339.82981,50,4.47214
2613,11,4151.32929,5609.54429,107.81847,2293.94187,50,4.47214
2614,11,4207.93031,923.57045,107.58777,2353.01819,50,4.47214
2615,11,4354.99611,1199.72682,111.99404,2115.12445,50,4.47214
2616,11,4397.09897,4415.92364,106.60908,2420.48321,50,4.47214
2617,11,4301.49373,4839.4898,107.49068,2218.02352,50,4.47214
2618,11,4336.97136,5568.75258,112.43423,2228.55832,50,4.47214
2619,11,4397.49042,5795.91853,112.0574,2153.14103,50,4.47214
2620,11,4470.20715,431.76661,112.08347,2104.06812,50,4.47214
2621,11,4482.77324,903.35343,112.55797,2352.11507,50,4.47214
2622,11,4424.65864,2001.53063,108.01973,2412.62037,50,4.47214
2623,11,4427.57941,4090.75266,112.21716,2455.55925,50,4.47214
2624,11,4425.10553,4205.39127,108.56095,2450.21822,50,4.47214
2625,11,4576.84945,765.20452,111.40072,2185.53929,50,4.47214
2626,11,4595.8455,931.85609,108.33071,2457.79659,50,4.47214
